Y,E1,E2,E3,E4,E5,E6,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,G13,G14,G15,G16,G17,G18,G19,G20,G21,G22,G23,G24,G25
2.06667E+11,946.6638233,-122.0737927,184.9159331,566.0828948,674.5500472,1230.44755,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0
-1.96507E+11,-529.3997584,1367.170376,-524.6656647,536.8857364,1815.322029,-268.7293071,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1
-95727990251,1542.436532,965.9023454,1143.51265,690.7967713,1774.123979,694.520147,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,NA,1,0
2.14748E+11,1116.911921,-53.16797004,801.4465042,1261.280524,1115.293481,1313.36558,1,1,1,0,0,0,0,0,0,0,0,NA,1,1,0,0,1,1,1,1,0,1,1,1,0
-6107554063,999.6222466,386.7944704,505.9775951,508.8187566,660.9760802,258.2923774,1,NA,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,1,1
1.7427E+11,1123.19518,-31.97772566,-771.7111886,866.3856421,621.428439,404.0376941,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1
-31837238079,708.2826169,1250.231746,-368.5626851,30.8410482,104.5120164,926.4669041,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1
1.20455E+11,510.0744815,615.0761787,500.7312299,625.597362,-995.6540343,1721.41755,0,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1
1.98211E+11,898.4886537,578.5218217,-90.29193246,558.7818322,252.4233167,631.3433803,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1
-24170289825,837.3443685,1139.196966,864.219589,1288.666961,-672.2341779,1773.293081,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0
2.61245E+11,1350.502454,559.3234792,1231.962336,559.5501919,1828.259955,670.7805113,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,1,0,1,0
57944767650,534.4671067,-323.1671122,1434.032799,565.9427063,2285.775554,744.2882937,0,1,0,0,1,0,1,1,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,1
3.60116E+11,1601.058144,454.1694541,-599.0000887,572.4461024,1776.976583,808.1935188,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1
31092863903,585.2436335,674.5257303,943.7156487,1319.843704,853.2687341,1080.645682,0,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1
3.22011E+11,391.5619583,394.4953319,1084.13109,1537.41618,1418.800629,18.81794866,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0
-44763220492,1209.637876,NA,969.4057736,486.075785,430.8450837,1233.210534,1,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0
68747763251,1305.942894,872.0909605,94.48934215,56.2684866,355.1687849,1065.221945,1,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1
1.18917E+11,706.3796118,713.9383343,-356.6587484,-742.2490037,1279.302672,902.7652136,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1
2.56585E+11,569.9062644,148.8713542,-526.3948347,2071.226656,762.0039652,69.31152098,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,1,1
-14923067626,453.71424,541.8616966,-774.5442299,1179.296484,1060.156432,854.0947624,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,0,1
36543299338,825.2950449,446.1585745,-453.997929,1763.59343,745.9448135,465.029508,0,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0
2.76722E+11,1292.285909,323.813189,340.4209217,1163.016545,-41.41299429,1064.717881,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0
15176957361,-428.6753117,500.8264926,970.8190813,1013.896148,266.5821612,1330.270642,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0
2.72563E+11,1243.635218,1570.251523,1494.812827,-1040.552259,533.7988728,800.300726,NA,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0
85460071319,1353.634098,142.446512,607.457961,745.4028107,646.427665,1372.53082,NA,0,NA,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0
3.21423E+11,1506.106212,-417.4667542,-364.8327191,728.5425623,827.4030199,1212.519863,0,1,0,1,1,0,0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,0
2.53383E+11,1686.887818,601.9517049,-310.2158601,357.1768231,812.7655045,282.2276018,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0
-1.09235E+11,-368.473002,-398.7523024,NA,816.9907015,1242.919722,1387.152702,0,0,1,0,0,1,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0,1,0,0,1
-1.66162E+11,92.71669661,-522.0699863,223.289421,760.8165397,NA,612.2503599,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1
1.33315E+11,1335.842267,139.6424297,222.5152755,1729.566701,1093.637609,755.6998968,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1
1.12488E+11,219.8319722,50.67055265,-86.19733417,281.2572081,1430.081464,-474.0388471,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,0,1,0
68460761697,314.7002342,220.8808722,1023.528695,2061.669745,1170.333461,611.803895,1,0,0,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1
1.91103E+11,454.3648628,376.0004859,1377.663846,1562.832622,1570.232776,1169.035106,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0
39996043512,169.853514,-96.64054557,-78.98112485,94.36290142,1312.619451,516.555423,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,NA,1,1,1,0,0,1,0,0
2166399406,478.4432383,1049.9075,1.924992232,-8.357237508,292.2870852,974.1990804,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0
2.59251E+11,1436.490542,-149.5208567,553.4375583,876.2526222,1017.999249,1272.982488,0,1,0,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1
-10809257895,1301.549052,586.3305623,-296.229298,1650.758284,2047.123805,-571.1150347,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0
93386879885,1382.458907,238.1604854,1341.995137,559.5924915,876.7520101,569.338463,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1
82895706993,1325.455694,811.5365345,441.6668278,1514.73956,520.517393,921.1020961,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,1,1,1,0
72748842425,1228.217125,265.4432379,508.4396285,883.0546575,2369.416591,715.4777119,1,NA,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0
1.85739E+11,1160.745911,1143.743773,753.3627088,256.3872602,2202.913618,806.5641442,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1
1.21078E+11,1250.342591,-139.7171292,-416.7537022,447.8497312,776.5211729,377.0366158,1,1,1,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,1,0,1,1
4.14713E+11,1307.256313,127.4552766,253.3606265,1047.963413,1254.709406,902.3533215,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1
87875098077,303.0721396,640.5920497,1325.349569,621.3401157,1697.062698,486.8462027,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
-61541531177,773.587455,252.5978766,-210.5189663,662.1744688,327.1589175,-123.9341709,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0
21059370333,1747.343355,5.427161416,684.137251,1413.833567,550.3196335,317.080702,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1
-3.4942E+11,-929.6369071,377.2018739,64.21327148,756.4243098,1300.50973,1357.624562,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0
2.1416E+11,1135.727055,837.5587536,17.36326543,1447.411391,1132.371781,1074.135915,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0
41185870245,1142.751518,-619.9241572,40.89355943,1391.293688,-254.8536051,569.0971551,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0
65431566432,977.3248151,54.06042002,1026.683341,491.9819887,1150.923083,854.6767927,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
5.40806E+11,1680.36474,102.5527437,429.967296,1639.251812,2011.478016,2415.677029,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,NA,1,0,0,1,0,0,0,0
1.19027E+11,1525.75481,-1.449418569,687.4378943,1314.107773,599.6485739,233.8563951,1,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1
14922443082,773.132306,-12.41875215,526.8331638,1146.958083,1304.912261,1619.896572,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0
1.27965E+11,-573.9387579,1219.80668,-274.0093027,408.1455006,579.6188117,362.1934128,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0
1.63842E+11,575.9390267,NA,706.485128,514.0732487,582.4176858,837.0570072,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0
-1.45907E+11,1867.994958,421.9960036,-415.6407099,1294.75813,1270.476432,-303.898967,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
2.62999E+11,637.6576727,1921.822227,444.7750952,873.0929106,664.2379977,2340.932308,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,1,1,0
5.25545E+11,1108.394311,1648.010563,598.8793259,583.8558803,947.5717689,1707.004418,1,1,0,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0
48127226542,599.3296055,616.8322284,596.4770507,1344.177258,NA,548.661086,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1
1.25125E+11,534.2196345,475.3173896,700.7069442,749.2516074,128.6952735,1097.928876,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0
-1.28908E+11,997.0887606,726.1676854,1289.8819,1522.014842,848.8091292,332.4202585,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0
38827014235,-15.44785744,95.10381465,90.36511524,865.2873528,1538.069123,406.1885808,0,0,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1
2.36883E+11,795.0945415,-224.0991887,586.9880586,1279.40574,749.7802809,-351.7838282,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,1
-1.31173E+11,1217.342596,580.8555242,360.9003059,1333.550544,1939.836574,318.6081362,0,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0,1
3.02125E+11,1773.437359,1131.531855,500.2538841,1254.195123,1818.934517,1621.635384,0,1,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0
2.76994E+11,2587.91299,559.3123399,-97.24957146,845.9706904,1027.928317,1032.19389,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1
-1.11661E+11,1387.697512,984.004043,793.4362045,752.4855933,375.4289344,533.2978339,0,1,0,0,1,0,1,1,0,0,NA,0,1,1,1,0,0,0,0,0,1,1,0,0,0
84292705702,1855.502043,-257.7345644,539.1985458,1119.843958,67.52265325,-439.4973462,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1
1.06978E+11,982.9318765,52.87924528,-70.92225687,1439.118855,NA,1318.374744,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0
1.97599E+11,857.9128018,323.552428,-188.6032785,262.8592565,1310.262204,570.3991215,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
53354789824,349.2214284,-375.9054486,790.7867122,-3.80879973,638.0525366,1224.369729,0,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1
-1202872144,973.1494615,833.9090861,8.17019817,57.18139564,1155.560016,816.864219,1,0,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,0,1,1,1,0,0,1,0
1.78131E+11,711.4585285,1392.54077,-1.870330654,916.5948388,1327.292685,932.2618373,1,1,0,0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0
5.78992E+11,1928.223106,NA,-579.8888913,1459.74843,971.3379229,1733.844772,0,1,1,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0
2.04297E+11,1362.874252,292.5863221,621.549531,1471.429949,1070.58973,1606.631193,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1
1.65833E+11,725.1171881,399.9948119,316.5741865,845.7164316,2548.829319,1510.853549,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1
1.1705E+11,1759.234108,-946.8281564,-898.3999865,662.5696521,999.4891887,1291.251066,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
4.61318E+11,1728.515041,39.73123645,952.6084086,1478.297091,359.8536607,2029.851371,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0
2.91692E+11,1129.069776,195.5114877,553.5687958,853.9972736,2227.801253,467.9863783,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,1
96333722133,684.3941352,656.4251057,461.1711402,1771.539137,1632.779519,2295.171622,0,1,1,0,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1
1.21652E+11,1522.084053,624.4146751,1208.67465,1402.742002,413.0137212,358.2373004,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,1,1,0
2.58026E+11,22.53219616,961.8059767,764.9449085,1187.002377,1960.411258,315.5670418,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0
93872544786,637.5037368,339.5009514,636.1914975,644.5819887,504.4657171,1183.07825,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,NA
1.04615E+11,659.5132109,NA,-298.6104328,1178.069622,1137.896912,535.122731,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,NA,1,0
NA,NA,-66.13047614,856.919026,1724.068193,1076.874359,694.4202586,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,1,0
2.31001E+11,1897.879106,-772.7485503,342.3784598,966.5430376,1244.445906,1068.989172,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1
28189171435,647.6351506,433.4665996,1203.422053,124.5142368,1696.211811,318.9850275,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0
1.73618E+11,463.1040176,744.5366869,131.437887,227.6020736,1273.983566,736.4413012,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1,1
31677480858,940.0037049,153.3456825,-494.0656454,1157.425693,1412.138512,69.11373555,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,0
4.35831E+11,1488.047219,-151.2536355,611.4707193,275.0858596,184.0793139,2265.271691,0,0,1,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0
-1.26194E+11,-32.39189308,766.6839868,-194.1593555,54.49626993,599.255565,1233.983001,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0
1.11273E+11,673.9229189,1779.972322,283.6907612,1221.501368,1107.051007,719.9093996,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,0
1.21179E+11,1212.989666,781.2737559,299.3639666,477.0291298,222.3340536,657.2565459,0,0,1,1,0,0,1,1,0,1,1,0,1,1,1,0,1,0,0,1,1,1,0,1,1
1.27812E+11,104.7744687,790.0404453,1158.630697,1284.128023,667.8957974,1101.095568,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1
-76702267201,1188.386624,1155.543076,1647.441985,1231.284923,1199.467695,-658.4211373,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0
-13925344274,1473.394506,377.701975,390.8252956,1432.347553,1697.006381,110.8944351,1,1,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0
2.54099E+11,2034.866234,567.2848852,307.8458434,879.0284117,662.8494249,1515.782491,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1,1
-35233652011,686.9636632,519.1750859,-511.3218913,1192.592092,272.5631523,760.2303614,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1
64756761691,880.6777219,-590.0391183,644.1377225,878.3251633,2010.657028,1242.556404,1,0,0,0,1,0,1,1,1,0,0,NA,0,0,1,1,1,1,1,1,0,0,1,0,0
8111190006,872.4574708,1020.593507,957.4377802,NA,1195.931421,312.8865382,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,NA,1,1
3.0344E+11,1367.913365,720.4357771,221.4877386,2203.893213,323.9842433,1580.829781,0,0,1,0,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1
2.01467E+11,1430.780906,1069.338574,260.8931245,350.2391087,1130.791476,571.9275896,1,1,1,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,1,1,1,1,0,1
6.68727E+11,2066.674754,-411.5468079,865.387124,1981.585523,1090.80025,1533.213879,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1
-73079454921,1064.395033,NA,815.3400911,2015.132357,1934.960861,-840.5609833,1,1,1,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0,1,1,1,0,0,1,1
3.71585E+11,524.7276504,391.0119222,-73.7472256,934.3005236,1518.699466,1241.165275,1,NA,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0
72483402049,65.23780493,324.7315062,-117.6249913,301.6466979,1282.486528,1453.584441,0,1,NA,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1
1.30308E+11,1671.607419,1220.627753,169.5003167,-830.4805989,849.6007576,890.390725,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0
3.61069E+11,1254.073652,1010.635343,1275.250989,743.8888391,1023.598881,1715.070199,1,1,1,0,0,0,1,1,1,1,1,NA,0,1,0,0,0,1,0,1,0,1,1,1,1
1.06322E+11,438.5803757,86.30959034,-585.0513851,1348.20938,1382.43114,1681.3753,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,0,NA
-1.03066E+11,1068.649575,310.5982032,79.81769159,1473.837833,719.1249561,326.8637963,0,1,0,NA,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1
2.19809E+11,1248.752094,225.3323742,310.0494227,911.3301581,875.8106777,1042.792588,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1
74082281847,966.4463624,-34.63846753,1646.677415,2000.117134,1724.497125,1589.582883,1,1,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0
2.80304E+11,1007.589721,305.4948726,619.9134768,1487.137428,643.4135753,530.6126541,1,NA,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
2.10778E+11,-139.6432401,767.3998317,109.2785081,-147.805255,596.7955679,1610.819666,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0
2.00197E+11,839.1575564,1903.70765,1005.614068,989.4727408,1146.326916,890.9478852,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,1
5.44214E+11,1861.677427,-74.44434723,1243.064755,1038.231234,1793.277085,1541.598403,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,NA
-1.64866E+11,531.0097075,992.4289189,117.684863,1560.699995,96.32682683,1077.164578,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1
2.27136E+11,1923.26417,1033.685681,953.8214196,1065.550754,1632.463563,1242.283032,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0
-22759387981,441.294878,NA,332.0963354,1102.248078,982.0417771,1549.749226,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0
59941639623,589.8909626,709.6764433,1947.91517,1200.772062,152.1210503,897.2859101,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,1,1
42666099063,499.536078,1745.212451,1174.518858,1337.517631,765.1866698,1139.07654,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1
-10269479833,748.5771689,756.2267614,554.3452535,2016.820025,1688.997356,525.2849042,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
2.06992E+11,1106.121613,1154.913205,495.893387,506.3389384,846.644329,1712.15102,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1
1.39545E+11,1108.415441,666.2948081,183.5636532,1585.210624,841.8728166,772.042434,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1
3.64893E+11,1805.338754,168.3200394,899.1728525,1102.288543,1451.103692,1945.220667,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,0,1,1
65664176886,851.8958027,639.5558312,-419.0336017,1517.175367,1242.553771,1035.920799,0,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,0
1.37183E+11,1510.794137,368.9663047,901.8861075,788.3362806,623.9764909,882.1451071,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0
2.45277E+11,301.812915,1090.340353,243.2700781,1222.808025,432.7517489,611.5936791,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1
2.34448E+11,1458.835976,644.7796004,912.8290173,1546.111078,1408.626166,590.5054544,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0
-1.42208E+11,-713.5165167,1307.079235,166.3131144,-311.0774284,1385.588578,1491.442981,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1
1.3348E+11,1611.315536,1239.395971,74.88542785,1475.550721,1335.782282,934.1702841,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0
2.44546E+11,1633.055879,432.3447874,-287.0532016,1340.05889,558.1994678,695.2617628,0,0,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1
1.07642E+11,9.745153962,411.7003337,1137.179857,342.179924,533.7661996,889.7324639,0,0,NA,0,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,1,1
84491689525,773.6222962,975.0728531,366.1248209,1160.066503,985.2214378,1547.479802,NA,1,0,1,1,0,0,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0
1.29519E+11,-97.52736964,404.3981113,283.376429,583.7428258,106.42391,432.6079434,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,1,0,1,NA,0,0,1,1
58869006496,696.8713004,359.4900032,390.4007484,1088.016977,1645.137422,1645.482441,0,1,NA,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0
2.2368E+11,2198.923413,-444.5604555,281.8454558,1705.335505,1960.694531,403.1108053,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1,0,0,1,0,1,1
NA,-29.367764,1319.459423,978.8315307,1651.532998,1219.921871,160.6292996,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1
3.52556E+11,1117.188969,196.1390792,-194.10993,1987.413864,1518.364477,1529.995206,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0
2.16687E+11,855.0932187,747.8706975,-259.1935565,1025.225889,1103.997904,1592.526391,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0
1.06065E+11,1956.563356,504.5564268,713.0629137,25.6185873,886.6716959,516.9171052,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0
1.4375E+11,1340.952673,133.496843,557.004422,814.0861375,-514.8058963,270.9805078,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0
-59410537967,1091.650636,225.0602821,1059.939264,392.9991117,1062.258094,-657.4539872,0,1,0,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1
-17174760608,1847.642891,73.02930785,-345.4081524,883.5139311,NA,898.4486773,0,0,1,1,1,0,0,0,1,0,0,NA,0,0,1,0,1,1,0,1,0,0,1,1,1
2.31159E+11,1475.977627,746.1248729,-207.1205622,1034.582277,57.54817386,1949.440442,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0,1,0,1,1,0,1,1,1
94391018087,619.1234527,-429.4857748,-310.1556456,874.2295391,NA,705.0053154,0,0,1,0,1,0,0,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1,0
1.02541E+11,572.6063408,710.2544265,1311.863745,1436.629232,1508.458106,83.97257019,1,1,1,1,0,1,1,1,1,0,NA,1,1,1,0,0,1,0,0,0,1,0,0,0,0
1.22187E+11,246.4315624,298.1334965,245.4033013,1860.640063,306.5267142,98.12730905,0,1,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,1,1,0,1,1,0,1,0
1.49595E+11,403.8107969,918.3477202,1154.298102,1117.320129,171.6340898,1584.154777,0,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
